0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
4EBP1pS65,0.0,0.027298342,-0.010365687,-0.027268328,-0.00013044677,-0.016254773,-0.041175157,-5.5424434e-06,0.018677741,-9.551029e-06,0.012750481,0.00869119,1.1550877e-05,0.020130448,0.1594605,3.4827885e-06,-4.2400234e-07,-1.024733e-05,0.063748546,-0.014149481,1.3443029e-05,1.241384e-05,0.019482562,2.794761e-05,-0.017983707,0.00088829984,-1.058638e-06,5.163304e-06,5.984493e-06,9.788655e-07,0.0038254163,0.00032170126,-1.0139728e-05,0.0152236195,-1.2616663e-05,6.424589e-06,0.0006360355,-8.426588e-06,-1.4427871e-05,5.9585645e-06,-0.035671495,0.0029288323,0.20298663,-0.06696665,0.08068028,-0.0005787992,2.0324409e-05,-4.088442e-06,1.6607057e-05,-0.0012694632,-7.744067e-06,-1.2828772e-05,1.961719e-05,-1.8362867e-05,-0.0055641667,-4.5381657e-06,0.020990195,-2.5792793e-05,0.0007988021,-1.6670474e-05,-0.00046026902,1.7025557e-05,1.3951332e-05,-1.986416e-06,-6.749408e-06,-6.341489e-06,-1.2794613e-05,-6.979729e-06,9.881419e-07,-9.211126e-06,4.406267e-06,1.2153044e-05,3.7785812e-06,0.00035795296,-1.7429056e-05,-1.713424e-05,2.9506505e-06,0.004787309,0.016271818,9.937785e-06,6.3453317e-06,-0.0012869147,0.0,0.0,0.0,-0.0,-0.0,-0.07595652,-0.019754015,-8.106751e-06,-2.4449833e-05,-0.0035813132,-0.016017545,-0.11174682,0.030323789,-0.2526942,-0.028172366,0.038796082,-0.06294052
RbpS807,0.038772862,-0.0,0.027412418,0.09165764,-1.8396793e-05,-2.899563e-05,-0.0036105628,-1.2547334e-06,2.4595134e-05,-1.5030044e-05,7.5824355e-06,-0.0012579671,7.839918e-06,0.0041787596,0.030628202,-4.3608898e-06,9.67939e-06,-1.2007387e-05,0.04414755,-1.7729688e-05,1.35456485e-05,8.399571e-06,3.6778438e-05,1.1797692e-05,0.01385683,9.347038e-06,4.5719526e-07,1.140668e-05,1.2718479e-06,-9.376128e-06,1.4299218e-05,6.8962236e-06,-1.2868752e-05,2.6255379e-05,-4.62158e-06,-6.8814024e-06,5.167307e-06,3.1619707e-05,-2.2596723e-06,4.2066604e-06,0.011982277,1.6106882e-05,0.037793018,0.004412196,0.08492633,-1.0579407e-05,7.929454e-06,-6.593164e-06,6.9369767e-06,-3.903234e-06,3.5221292e-06,-4.006979e-06,1.3346312e-05,-2.1455942e-05,-1.3156385e-05,2.8382906e-06,9.928265e-06,-1.1021244e-05,-8.468462e-06,-5.250341e-06,-1.0141201e-05,1.1769152e-05,1.0494823e-06,4.0364957e-06,-2.1068918e-06,-4.7602e-06,-3.7185841e-06,-2.542898e-06,8.1484905e-07,1.657233e-06,-3.0759902e-06,1.3026578e-05,1.1240134e-05,8.5339925e-06,-5.967555e-06,8.228828e-06,5.5419982e-06,3.337219e-06,3.2691398e-05,1.1025645e-06,8.953338e-06,-6.75142e-06,-0.0,-0.0,-0.0,0.0,0.0,0.1595903,-0.025589367,-0.03967851,0.009516489,1.7570997e-05,0.103491575,-0.038061347,9.132401e-06,-0.0760141,-0.05818502,-0.0021683765,0.029996587
MAPKpT202,-0.011673118,0.13368723,0.0,0.2127081,-1.6448315e-05,0.0026650599,0.039609283,-1.2642637e-05,0.025299957,-0.0020830368,-0.047095615,0.025155943,1.1440161e-05,0.054886833,-0.005059986,3.79891e-06,6.233886e-07,5.51413e-07,0.06529033,0.015073256,-0.00047520158,1.9433586e-05,-0.0013804513,-8.580779e-06,0.022271538,3.7631544e-06,2.2336214e-06,1.1409238e-05,-2.5232637e-06,5.4528045e-06,0.015330043,-4.225729e-06,-2.111869e-06,-0.03891513,9.181526e-06,-1.0842696e-06,1.9223557e-05,0.017912282,-9.883255e-06,4.038291e-06,0.06923467,2.2322258e-05,-0.053406008,0.072603725,0.0606369,1.1762892e-06,-3.8006897e-06,2.4057047e-06,-4.353412e-06,-0.013867593,1.6707781e-05,9.0755e-06,-1.0778356e-05,-1.152164e-06,3.1396853e-06,-4.6052023e-06,-0.0074385013,1.2558006e-05,-0.010982788,4.574702e-06,4.519995e-06,-1.7282764e-05,-8.338292e-06,-4.1697785e-06,3.2166245e-06,3.8516123e-06,-1.6435959e-06,5.4493976e-06,6.44609e-06,-1.0069925e-05,2.4316084e-06,-5.7704174e-06,-4.712383e-06,-1.9228568e-05,-6.77569e-06,-5.74096e-06,2.9706114e-06,-6.9279317e-06,-5.2678966e-05,-1.16069305e-05,-3.908325e-06,3.6763936e-06,0.0,-0.0,0.0,-0.0,0.0,0.353387,0.0026926547,0.034530073,0.016088812,0.028878473,0.20068148,-0.29934266,-0.01679,0.068904676,-0.0500668,-0.07902857,0.04271531
MEKpS217,-0.009863707,0.090357736,0.08508616,0.0,-4.4837518e-05,0.008163377,0.013622459,-3.8210273e-05,-0.0055992133,-2.0234964e-05,1.3890394e-06,-0.0028426629,-8.52019e-06,0.034386273,0.008953012,2.5136203e-05,1.8338225e-06,2.1388874e-05,0.030930854,0.005323994,-1.8059915e-05,-3.891121e-06,-0.0026157114,-2.2209468e-05,0.05544064,-2.0529198e-05,4.2203505e-06,3.494053e-05,-2.3440814e-05,9.847249e-06,0.0039661177,5.998644e-06,-8.542175e-06,-0.0034761354,8.401238e-06,8.464649e-06,1.615096e-05,3.3194203e-05,2.2592938e-05,-0.00024651812,0.084531896,-0.0023443785,-0.043743033,0.062445305,0.07962144,-2.0494645e-06,-7.190886e-06,1.1337323e-05,-1.8852168e-05,-0.00051529903,2.4186756e-05,4.339969e-05,-1.1504052e-05,2.1193928e-06,1.1296576e-05,-2.7817105e-06,-0.002124748,3.217523e-05,1.3627012e-05,1.3400429e-05,3.3162592e-05,-1.6955393e-05,-4.1908374e-05,-1.3375971e-05,2.6689318e-06,1.370664e-05,-3.90889e-07,3.9115195e-05,1.6760037e-05,-6.57286e-06,2.486671e-05,-3.402204e-05,-2.0334115e-05,-1.3400716e-05,2.1620554e-06,2.3205324e-05,-2.9622042e-06,-1.585951e-05,-0.0024485877,-2.5652385e-05,-9.410478e-06,1.5005973e-05,0.0,0.0,-0.0,0.0,-0.0,0.16362987,-0.047502846,0.00955563,0.046246428,0.030344358,0.27467147,-0.07565691,-0.007268025,-0.01730666,-0.076847844,-0.08170004,0.1852653
S6,0.027388757,0.012519036,0.008022533,0.00833245,0.0,-0.01026371,0.05152916,4.6439513e-07,-0.0018494757,-0.0021323045,-9.2554615e-08,0.013689347,0.001832985,0.016837958,0.02733727,9.759853e-08,2.9262928e-08,-0.0046739327,0.037531197,-1.1799141e-06,6.632642e-07,0.0004807977,0.022529474,0.0003284129,0.010825724,0.0022619152,6.5506185e-07,-1.2273988e-06,1.3819731e-07,4.4718107e-07,-0.0050313026,-4.6611459e-07,-1.0798877e-07,0.002280284,8.759285e-07,1.3732048e-08,-0.0032640304,-5.020874e-07,-0.00065806735,0.003025739,0.00013692504,-0.0046481392,0.085765615,0.24837708,0.028917262,-1.458459e-05,9.723908e-07,7.650697e-07,7.1355316e-06,-0.00095922366,-7.059919e-08,-1.5766979e-06,-9.0260187e-07,-1.987253e-07,-0.00010249518,1.01300884e-07,0.0030047635,-0.0022947786,-2.0370842e-07,-4.8415088e-05,-0.0023009637,3.945467e-06,5.9153274e-07,3.8436266e-07,-8.15339e-07,4.3564313e-07,1.13815986e-07,-0.0017799947,-5.340908e-08,5.3566635e-07,-1.9002917e-07,0.00023269618,-2.9479196e-07,0.005077827,-1.8578328e-05,-0.0023920813,5.9698024e-09,0.0026411677,0.0003085345,-2.7950898e-07,0.0012618897,-0.0013565352,0.0,-0.0,-0.0,-0.0,0.0,1.5985403e-05,0.043994613,4.6563546e-06,1.9112832e-07,7.3424153e-06,4.3290015e-07,-1.7398546e-05,3.978654e-06,0.05578555,0.048271317,0.0069046766,-8.7842345e-06
PAI-1,-0.045561448,5.110453e-05,0.003109798,0.013549454,-1.176359e-05,-0.0,-0.010637503,-5.091315e-06,-0.016912255,8.417625e-06,-8.04902e-05,-0.0072581153,-6.412063e-06,-0.008482334,-0.028535744,2.3236953e-06,-5.07773e-06,3.119179e-06,-0.043283086,0.0057923035,-6.7474143e-06,-0.0002193035,-0.011130288,-3.9937104e-06,-0.004615709,-6.067574e-06,1.7110399e-06,4.209839e-06,-7.5359153e-06,3.2102319e-06,-3.5627181e-06,6.42852e-07,1.2044163e-06,-0.0010576986,8.217376e-06,7.4533027e-06,-2.75792e-06,4.482122e-06,8.319549e-06,-3.4047584e-06,0.044237215,9.8692035e-06,-0.07596385,-0.0030265243,-0.02494699,2.7802062e-05,-9.177353e-07,1.7568082e-06,-3.7586524e-06,0.0004103997,1.9219688e-06,1.02198355e-05,-6.383403e-06,5.886284e-06,0.0013629306,7.639203e-07,-0.005383584,7.411991e-06,-3.327194e-06,4.5164634e-06,0.00033811197,-9.3499275e-06,-1.4059979e-06,8.398031e-06,3.94241e-06,2.3578423e-06,1.8022361e-05,1.709573e-06,1.4347789e-06,-7.176091e-07,2.5654936e-06,-8.475721e-06,-3.5783937e-06,-2.059062e-05,4.096184e-06,5.9328604e-06,6.0653775e-07,-0.00014390987,-0.020065697,-4.7829863e-06,-1.956268e-05,1.2048439e-05,0.0,0.0,0.0,-0.0,-0.0,0.082802184,-0.068926945,-0.0075310655,-4.1531903e-06,-2.8437222e-05,0.012849931,0.15810576,-2.137248e-06,-0.0383687,2.1276326e-05,-0.051978998,0.029825365
AKTpS473,0.0005919155,-0.002625846,-0.010280506,-0.0047985874,0.0043722913,-0.0006524417,-0.0,1.8524071e-05,-0.015539369,1.3110777e-05,-0.0046909703,0.0070256894,6.255949e-06,0.01474225,0.003197985,-2.3582334e-06,2.5657182e-06,2.7178576e-06,0.0033954075,-2.685314e-05,-1.1444323e-06,0.0014365297,-0.0027564357,-0.00014842479,0.06748877,-0.00052464096,-2.3882474e-06,-1.544166e-05,6.8153554e-08,-4.181639e-06,-0.004790225,1.2987675e-07,-6.5790455e-06,7.490219e-05,6.5651416e-06,-1.1085222e-06,-0.0026392634,-2.5327172e-05,-0.00045549232,0.0092477435,0.0037105451,9.579998e-06,-0.053261716,0.02055142,1.9053166e-05,-2.028809e-06,5.1120996e-06,-6.705507e-07,1.8105344e-05,-1.746359e-05,2.9943218e-05,7.504166e-07,2.7184203e-07,-3.1650688e-07,6.1689843e-07,3.9221313e-06,-3.8260746e-06,-1.3188612e-06,-3.1074105e-05,-1.848855e-07,-4.611079e-07,2.1024157e-06,-9.535935e-06,-4.113665e-06,1.2959099e-06,4.1488147e-07,-8.318042e-06,-5.782451e-06,-9.34333e-08,1.6834788e-06,7.927108e-06,1.2037426e-05,5.5065107e-07,5.4694874e-06,-1.8114147e-07,-7.331678e-05,2.4727242e-06,-3.901094e-06,8.1617545e-06,-1.4419975e-06,4.276333e-06,-3.1053525e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0051193344,0.4921979,-0.014089464,0.083118066,0.024332354,0.012740722,0.03551066,0.021079093,-0.14251941,0.42217907,-0.031988546,0.067043155
AMPKpT172,0.004135421,-0.00024388787,-0.0011606454,-0.0010888554,2.7997028e-06,-9.654633e-05,0.032927837,-0.0,-3.408185e-06,-6.4809717e-07,-3.28552e-07,0.0012766938,1.9178528e-06,-1.5537537e-06,0.0060133543,-1.1858986e-06,1.7680915e-06,-9.342083e-07,0.0035122978,-6.748578e-07,2.192336e-06,3.295479e-07,-3.8762346e-07,8.495467e-07,0.007814722,4.8446833e-07,-1.3450286e-06,-8.357107e-06,8.9353034e-07,-4.683411e-07,-3.12147e-05,-7.156455e-07,-2.094555e-07,4.3947507e-06,1.5582675e-07,-3.8551653e-07,-2.8312397e-06,-3.6732818e-05,-2.086179e-06,1.5636434e-06,-3.7834902e-06,-1.5747552e-05,0.027787587,0.10433636,-6.796125e-05,3.6017036e-07,5.338454e-07,-7.2346313e-07,-9.704268e-07,-2.3652183e-06,-9.817976e-07,-5.875348e-07,4.1431335e-06,-3.669117e-07,-1.4036884e-06,-2.9527811e-08,1.3807295e-06,-9.4708724e-07,-2.4665673e-07,-1.8793307e-06,-2.1981073e-06,1.1419202e-06,1.6506776e-06,1.8946763e-06,-1.9583733e-06,-1.5189679e-06,-5.015258e-08,-1.0450657e-06,-1.0044181e-06,-7.224494e-07,-1.1242136e-06,4.2064914e-07,-1.2636865e-07,3.82691e-06,-4.4093792e-07,-3.1408804e-06,-1.1138287e-06,2.3102955e-06,1.0495178e-06,1.9189602e-06,8.102829e-07,-2.0418152e-06,0.0,0.0,0.0,0.0,-0.0,-0.0067628887,0.113059446,4.718601e-06,-7.33628e-07,-0.004697759,-0.014003232,4.0589603e-05,-3.091076e-06,0.0072609056,-3.755511e-06,6.495296e-07,0.0032501006
b-Catenin,0.022402488,-0.0009929435,0.02223371,-0.015491676,-0.0015117783,-0.013013053,-0.03542922,5.038223e-06,-0.0,-1.7503831e-05,0.00038031602,0.0032781053,-2.6282723e-06,0.0056714797,-0.006118448,-8.665323e-06,2.2715692e-05,-6.784081e-06,0.023767035,-0.010231316,1.817424e-05,3.3940472e-05,0.030900571,2.6126301e-05,-0.0010608716,4.7049165e-05,1.921887e-06,-7.1825507e-06,2.1986398e-05,-1.3806372e-05,0.012361963,2.0922822e-05,1.30678745e-05,5.9343656e-05,-7.766752e-06,-1.0368301e-05,0.0076458026,-3.575917e-05,-2.6380467e-05,3.6199483e-05,-0.100190036,3.5117282e-06,-0.024547128,-0.080405734,0.029661093,-1.7772049e-05,2.1861433e-05,-6.728346e-06,1.4549493e-05,-4.1648236e-05,-9.749291e-06,-2.7304932e-05,1.6155811e-05,-1.6578706e-05,-0.00076814624,5.9628655e-06,0.0057502245,-1.9712184e-05,7.695177e-06,-1.405592e-05,-0.00028790205,1.354547e-05,-1.6482718e-06,-0.005920402,-1.9429915e-05,-1.964167e-05,-1.0254573e-05,-2.4438636e-05,1.483404e-07,4.587987e-06,-3.264211e-06,1.7508104e-05,7.2811017e-06,0.00037574375,-1.3324463e-05,-3.0738047e-06,-3.101988e-06,5.224932e-05,0.006657865,1.14393415e-05,2.7820204e-05,-2.8478098e-07,-0.0,0.0,0.0,0.0,-0.0,-0.063183375,0.02003597,0.055651862,0.013571288,0.05836425,-0.0052629504,-0.32822204,-0.018469412,0.14796512,-0.010422777,0.06991559,0.020148126
